,,,,MM/DD/YYYY,,Albion; Big RIver,Restoration; Context; Control; Trapping,deeps (bolts & 0-100) or shallows or NA for other sites,,,,,,,m^2,,,enter number,,,,,,Get this from the processor or landing etix sheet               units in kg,Weight of subsampled urchin in bucket          units in kg,Target = purple urchin; Red=red urchin; Bycatch= any bycatch from the subsample; Leftovers= unprocessed from subsample,"strongylocentrotus purpuratus; mesocentrotus franciscanus; For bycatch, list as detailed as you can, common name is ok, just try to be consistent",Always =1 for urchins; Could be different for bycatch,0=good   1=questionable   2=bad,"N for Noyo; C for Caspar, A for Albion, P for Portuguese then unique number for each urchin per restoraiton site",Unique number per day per bin,in grams,in mm,in mm,0=absent 1=present,0=absent 1=present,in grams,0=absent 1=present,Y/N,0=absent 1=present,0=absent 1=present,0=absent 1=present,0=absent 1=present,0=absent 1=present,0=absent 1=present,0=absent 1=present,0=absent 1=present,M/F/U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,49,11.82,34,18,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,50,7.25,26,15,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,51,2.43,22,10,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,52,39.21,50,22,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,53,3.42,20,10,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,54,3.89,21,13,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,55,0.23,7,4,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,56,9.6,28,14,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,57,24.96,35,22,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,58,2.38,19,13,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,59,12.9,31,22,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,60,3.12,18,10,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,61,3.37,20,12,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,62,5.5,24,13,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,63,2.99,17,10,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,64,7.75,30,15,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,65,4.68,22,12,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,66,4.94,23,13,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,67,6.89,26,17,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,68,5.94,23,10,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,69,1.71,16,8,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,70,11.31,30,18,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,71,3.77,22,13,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,72,2.11,15,9,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,73,5.46,23,13,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,74,3.27,20,11,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,3.445,Target,strongylocentrotus purpuratus,1,,P,75,5.1,27,13,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"G. Downie, P. Downie, M. Kitahara",Cyndi Lynn,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,8,SW,SE,N/A,N/A,N/A,N/A,No,39.18.133,123.48.188,3,,Zephyr,06/30/26,"GD, PD, MK",1,491,1.97,Leftovers,strongylocentrotus purpuratus,272,,P,N/A,1970,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,1,10.88,21,15,0,0,0.37,1,Y,0,1,1,1,1,1,0,0,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,2,15.5,35,16,0,0,0.76,1,Y,0,1,1,0,1,1,0,0,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,3,14.98,34,17,0,0,0.53,1,Y,0,1,1,1,1,1,0,0,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,4,5.04,22,12,0,0,0.23,1,Y,0,1,1,1,1,0,0,0,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,5,9.59,29,14,0,0,0.38,1,Y,0,1,1,1,1,0,0,0,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,6,16.36,37,20,0,0,0.31,1,Y,0,1,1,1,1,1,0,0,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,7,7.52,25,11,0,0,0.21,1,Y,0,1,1,1,1,1,0,0,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,8,8.5,29,10,0,0,0.94,1,Y,0,1,0,1,1,1,0,0,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,9,12.37,35,20,0,0,0.28,1,Y,0,1,1,1,1,1,0,0,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,10,4.41,21,10,0,0,0.1,1,Y,0,1,1,1,1,1,0,0,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,11,10.91,31,14,0,0,0.52,1,Y,0,1,0,1,1,1,0,0,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,12,6.76,24,11,0,0,0.22,1,Y,0,1,1,1,0,1,0,0,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,13,4.36,16,7,0,0,0,0,Y,0,1,1,0,0,1,0,0,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,14,9.17,20,9,0,0,0.19,1,Y,0,1,1,1,1,1,0,0,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,15,6.99,26,12,0,0,0.25,1,Y,0,1,1,1,0,1,0,0,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,16,3.84,20,10,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,17,7.94,27,13,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,18,7.4,25,14,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,19,4.6,27,16,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,20,11.13,30,18,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,21,13.75,32,18,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,22,3.94,21,13,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,23,11.14,31,18,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,24,10.07,30,15,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,25,11.24,29,15,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,26,14.62,34,20,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,27,11.56,34,20,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,28,5.22,23,14,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,29,3.09,19,10,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,30,21.13,38,20,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,31,3.03,21,12,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,32,5.56,25,15,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,33,1.24,14,7,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,34,8.08,27,16,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,35,2.51,19,11,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,36,12.4,32,18,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
UB,,"K. Berken, L. Davis, Tony",Dreamer,06/24/2026,Mendocino,Big River,Commercial Hand Harvest,12,NW,NE,N/A,N/A,0,25,No,39.18.133,123.48.048,5,,Pacific Rim,06/30/26,"KB, LD, Tony",1,430,2.27,Target,strongylocentrotus purpuratus,1,,P,37,5.5,25,13,0,0,N/A,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,U,
